# entry,name,display_id,minlevel,maxlevel,faction,npcflag,type,rank,unit_class,speed_walk,speed_run,base_attack_time,damage_modifier,health_modifier
29172,Frozen Shade,14703,1,1,35,0,6,0,1,1.00,1.14,2000,1.00,1.00
29197,"Frozen Shade, Climax",14703,1,1,35,0,6,0,1,1.00,1.14,2000,1.00,1.00
29215,Disciples of the Unholy Bunny,10811,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29223,Image of Mr. Bigglesworth,26055,1,1,32,0,8,0,1,1.00,0.86,2000,1.00,0.25
29234,Strand of the Ancients Battlemaster,40,1,1,35,0,7,1,1,1.00,1.14,2000,7.50,1.00
29238,Scourge Haunt,26064,1,1,35,0,6,0,1,1.00,0.57,2000,1.00,1.00
29258,Omar's accumulator bunny,21955,1,1,190,0,8,0,1,1.00,1.14,2000,1.00,1.00
29328,Arctic Hare,328,1,1,31,0,8,0,1,1.00,1.29,2000,1.00,1.00
29341,Dual-plagued Brain,21342,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29345,Argent Dawn Banner,21955,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29391,Ravenous Jaws Blood Kill Credit Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29398,"From Their Corpses, Rise! Kill Credit Bunny",1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29406,You'll Need a Gryphon Kill Credit Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29440,Goblin Sapper Backpack,26252,1,1,35,0,10,0,1,1.00,0.99,2000,1.00,1.00
29441,Lieutenant Julek,16221,10,10,794,2,7,0,1,1.00,1.14,2000,1.00,1.00
29442,Lieutenant Kregor,16219,10,10,794,2,7,0,1,1.00,1.14,2000,1.00,1.00
29443,Argent Dawn Banner (Visual),26196,1,1,35,0,10,0,1,1.00,1.00,2000,1.00,1.00
29482,Pet Skunk,16633,1,1,188,0,12,0,1,1.00,1.14,2000,1.00,1.00
29526,Sholazar Daily Test NPC,15093,1,1,35,0,7,0,1,1.00,1.14,2000,1.00,1.00
29550,Arete's Gate Summoned Kill Credit Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29556,Goblin Sapper Backpack,26252,1,1,35,0,10,0,1,1.00,0.99,2000,1.00,1.00
29577,Landgren's Soul Moveto Target Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29594,Angry Turkey,21774,4,6,14,0,8,0,1,1.00,1.14,2000,1.00,1.00
29596,White Polar Bear,28428,10,10,35,0,1,0,1,1.00,1.14,2000,1.00,1.00
29627,Grand Admiral Westwind Kill Credit Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29630,Fanged Pit Viper,6303,1,1,7,0,1,0,1,1.00,1.14,2000,1.00,1.00
29645,Mechanical Suit ZX-5103,7288,1,1,35,0,9,0,1,1.00,1.14,2000,1.00,4.68
29655,Malygos,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29681,Gal'darah Rhino,26278,1,1,35,0,7,1,1,1.00,1.14,2000,7.50,25.00
29685,WotLK City Attacks Ice Block Bunny,21955,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29726,Mr. Chilly,26452,1,1,188,0,12,0,1,1.00,1.14,2000,1.00,1.00
29749,Morgana Dayblaze,26493,1,1,1926,0,7,0,1,1.00,1.14,2000,1.00,1.00
29754,Column Ornament,26506,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29758,Cosmetic Totem Horde Air,26509,1,1,1375,0,10,0,1,1.00,1.14,2000,1.00,1.00
29759,Cosmetic Totem Horde Earth,26513,1,1,1375,0,10,0,1,1.00,1.14,2000,1.00,1.00
29760,Cosmetic Totem Horde Fire,26514,1,1,1375,0,10,0,1,1.00,1.14,2000,1.00,1.00
29761,Cosmetic Totem Horde Water,26515,1,1,1375,0,10,0,1,1.00,1.14,2000,1.00,1.00
29763,Cosmetic Totem Alliance Air,26517,1,1,1375,0,10,0,1,1.00,1.00,2000,1.00,1.00
29764,Cosmetic Totem Alliance Earth,26518,1,1,1375,0,10,0,1,1.00,1.00,2000,1.00,1.00
29765,Cosmetic Totem Alliance Fire,26519,1,1,1375,0,10,0,1,1.00,1.00,2000,1.00,1.00
29766,Cosmetic Totem Alliance Water,26521,1,1,1375,0,10,0,1,1.00,1.00,2000,1.00,1.00
29771,ELM General Purpose Bunny (scalex0.01 - Phase I),1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29772,ELM General Purpose Bunny Hide Body (Phase I),1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29773,ELM General Purpose Bunny Large (Phase I),1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29776,"Wisp, Ghost Mount",1825,1,1,80,0,8,0,1,1.00,1.14,2000,1.00,1.00
29777,Cosmetic Mechanical Gorilla,26524,1,1,1375,0,10,0,1,1.00,1.14,2000,1.00,1.00
29780,Cosmetic Mechanical Chicken,7920,1,1,1375,0,10,0,1,1.00,1.14,2000,1.00,1.00
29781,Cosmetic Mechanical Squirrel,26532,1,1,1375,0,10,0,1,1.00,1.14,2000,1.00,1.00
29782,Cosmetic Mechanical Sheep,26526,1,1,1375,0,10,0,1,1.00,1.14,2000,1.00,1.00
29783,Cosmetic Clockwork Robot,26547,1,1,1375,0,10,0,1,1.00,1.14,2000,1.00,1.00
29784,Cosmetic Clockwork Robot (Blue),26530,1,1,1375,0,10,0,1,1.00,1.14,2000,1.00,1.00
29785,Cosmetic Clockwork Robot (Red),26531,1,1,1375,0,10,0,1,1.00,1.14,2000,1.00,1.00
29802,Cosmetic Toy Plane,26557,1,1,1375,0,10,0,1,1.20,1.00,2000,1.00,1.00
29803,The Ocular Destroyed Kill Credit Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29807,[DND] Dalaran Toy Store Plane String Hook,26570,1,1,35,0,10,0,1,1.00,1.00,2000,1.00,1.00
29812,[DND] Dalaran Toy Store Plane String Bunny,21955,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29814,Naxxramas Deathcharger,25278,1,2,35,0,1,0,1,1.00,1.14,2000,1.00,1.00
29816,Eagle Feeding Kill Credit,22712,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29845,Vile Kill Credit Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29846,Lady Nightswood Kill Credit Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29847,The Leaper Kill Credit Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29848,Rageclaw Pup,25384,1,5,2115,0,7,0,2,0.67,0.99,2000,1.00,1.00
29873,Cat Specimen,5585,1,1,188,0,8,0,1,1.00,0.86,2000,1.00,0.01
29876,ELM General Purpose Bunny (Phase I),1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29877,ELM General Purpose Bunny (scale x0.01 - Phase I) Large,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
29888,Herbalism Flower,24890,1,1,35,0,10,0,1,1.00,0.86,2000,1.00,0.20
29930,Alliance Motorcycle,25870,1,1,35,0,9,0,1,1.00,1.14,2000,1.00,1.00
29936,Algar's Frost Wyrm Mount,26645,10,10,35,0,2,0,1,1.00,1.14,2000,1.00,1.00
29939,Storm Cloud,22460,1,1,35,0,10,0,2,1.00,1.00,2000,1.00,1.00
29998,Desecrated Ground V,16925,1,1,58,0,11,0,1,1.00,1.14,2000,1.00,0.01
30000,Blizzard (1),11686,1,1,35,0,10,3,1,1.12,1.14,3000,1.00,1.00
30031,Plague Zombie,26942,20,20,2023,0,6,0,1,0.78,0.36,2000,1.00,2.00
30032,Plague Zombie,26942,10,10,2023,0,6,0,1,0.78,0.36,2000,1.00,2.00
30033,Plague Zombie,26942,1,1,2023,0,6,0,1,1.00,1.14,2000,1.00,2.00
30034,Plague Zombie,26942,5,5,2023,0,6,0,1,1.00,1.14,2000,1.00,2.00
30038,Mjordin Combatant Kill Credit Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
30079,ELM General Purpose Bunny (Phase II),1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
30095,Dalaran Sewer Turtle,16259,1,1,35,0,8,0,1,1.00,0.86,2000,1.00,1.00
30096,Dry Haystack,26764,1,1,35,0,10,0,1,1.00,1.00,2000,1.00,1.00
30101,"WotLK City Attacks Ice Block Bunny, Small",21955,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
30119,Burly Frost Giant,24531,1,1,35,0,7,1,1,1.00,1.14,2000,7.50,4.00
30140,Zena,5556,4,4,35,0,8,0,1,1.00,0.86,2000,1.00,0.10
30153,Last Chapter Dialogue Bunny,21955,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
30191,Deep Twilight Serpent,26846,5,5,35,0,12,0,1,1.00,1.14,2000,1.00,1.00
30192,Sapphire Owl,27563,5,5,1555,0,12,0,1,1.00,1.14,2000,1.00,1.00
30209,North Lightning Forge,20570,1,1,14,0,10,0,2,1.00,1.14,2000,1.00,1.00
30211,Central Lightning Forge,20570,1,1,14,0,10,0,2,1.00,1.14,2000,1.00,1.00
30212,South Lightning Forge,20570,1,1,14,0,10,0,2,1.00,1.14,2000,1.00,1.00
30214,"Thrall's Big Hit, Lightning Bolt Bunny",11686,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
30220,Leave Our Mark Kill Credit Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
30268,Webbed Crusader,24925,1,1,14,0,10,0,1,1.00,1.00,2000,1.00,0.02
30273,Webbed Crusader,24925,1,1,14,0,10,0,1,1.00,1.00,2000,1.00,0.02
30280,Enraged Armored Hippogryph,22474,1,1,2130,0,1,0,1,1.00,1.14,2000,1.00,3.00
30298,"Invisible Stalker (Float, Uninteractible, LargeAOI)",1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
30379,Westfall Chicken,304,1,1,188,0,12,0,1,1.00,1.14,2000,1.00,1.00
30412,Deep in the Bowels of The Underhalls Kill Credit Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
30444,The Chieftain's Totem,27341,1,1,35,0,11,0,1,1.00,1.14,2000,1.00,1.00
30454,Frostfloe Deep Stalker,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
30491,Ritssyn,4449,1,1,35,0,3,0,1,1.00,1.14,2000,1.00,0.84
30507,Brewfest Kodo,24758,1,2,35,0,1,0,1,1.00,1.14,2000,1.00,1.00
30542,Rivendare's Deathcharger,10718,1,2,35,0,6,0,1,1.00,1.14,2000,1.00,1.00
30576,Vile Like Fire! Kill Credit Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
30599,Vile Like Fire! Fire Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
30626,Wintergrasp Peasant,17330,1,1,1732,0,7,0,1,1.00,1.14,2000,1.00,1.00
30634,Ruby Flower,27196,1,1,35,0,10,0,1,1.00,0.86,2000,1.00,0.20
30641,Twilight Fissure,15294,1,1,14,0,10,0,1,1.00,0.86,5200,1.00,1.00
30644,The Art of Being a Water Terror Kill Credit Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
30647,Strength of Earth Totem VII,4588,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,0.05
30652,Totem of Wrath II,4589,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,1.05
30653,Totem of Wrath III,4589,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,1.05
30654,Totem of Wrath IV,4589,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,1.05
30736,Released Soul,27302,1,1,35,0,10,0,1,1.00,1.00,2000,1.00,1.00
30743,Succubus Transform 01,2737,20,20,90,0,3,0,1,1.00,1.14,2000,1.00,0.70
30750,Through the Eye Kill Credit Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
30758,Black Dragon Smoke Image (1),21319,1,1,190,0,10,0,1,1.00,1.14,2000,1.00,1.00
30768,Ethereal Smoke Image (1),21317,1,1,190,0,10,0,1,1.00,1.14,2000,1.00,1.00
30769,Felguard Smoke Image (1),21365,1,1,190,0,10,0,1,1.00,1.14,2000,1.00,1.00
30776,Gronn Smoke Image (1),21260,1,1,190,0,10,0,1,1.00,1.14,2000,1.00,1.00
30781,King Bjorn Visual (1),28085,1,1,35,0,10,3,1,1.00,1.14,2000,70.00,1.25
30783,King Haldor Visual (1),28086,1,1,35,0,10,3,1,1.00,1.14,2000,70.00,1.25
30785,King Ranulf Visual (1),28087,1,1,35,0,10,3,1,1.00,1.14,2000,70.00,1.25
30787,King Tor Visual (1),28088,1,1,35,0,10,3,1,1.00,1.14,2000,70.00,1.25
30802,Rabid Dire Bear *Unused* (1),23992,1,1,35,0,1,1,1,1.00,1.14,2000,13.00,5.00
30815,Wolf Spirit Visual (Ymirjar Dusk Shaman) (1),11418,1,1,21,0,1,1,1,1.00,1.14,2000,13.00,1.25
30853,Gnomish 'Chopper,22719,1,1,84,0,9,0,1,1.00,1.14,2000,1.00,3.00
30878,Vesperon Controller,169,1,1,14,0,10,1,1,1.00,1.14,2000,7.50,1.00
30880,Find the Ancient Hero Kill Credit Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
30937,Fanged Pit Viper (1),6303,1,1,7,0,1,0,1,1.00,1.14,2000,1.00,1.00
30959,Lady Nightswood's Moveto Target Bunny,21955,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31047,ELM General Purpose Bunny Gigantic,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31077,Safirdrang's Chill Target,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31117,Safirdrang's Controller Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31119,Bloody Meat,27477,1,1,35,0,10,0,1,1.00,1.00,2000,1.00,1.00
31120,Stoneclaw Totem VIII,4588,1,80,58,0,11,0,1,1.00,1.14,2000,1.00,0.50
31121,Stoneclaw Totem IX,4588,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,0.50
31122,Stoneclaw Totem X,4588,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,0.50
31124,Brutal Nether Drake,27507,10,10,35,0,2,0,1,1.00,1.14,2000,1.00,1.00
31128,Chilly,26452,1,1,35,0,12,0,1,1.00,1.14,2000,1.00,1.00
31132,Flametongue Totem VI,4589,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,1.00
31133,Flametongue Totem VIII,4589,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,1.00
31143,Reinforced Training Dummy,3019,1,1,35,0,9,3,1,1.00,1.14,2000,35.00,0.02
31158,Flametongue Totem VII,4589,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,1.00
31162,Searing Totem VIII,4589,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,1.00
31164,Searing Totem IX,4589,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,1.00
31165,Searing Totem X,4589,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,1.00
31166,Magma Totem VI,4589,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,0.05
31167,Magma Totem VII,4589,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,0.05
31169,Fire Resistance Totem V,4587,1,80,58,0,11,0,1,1.00,1.14,2000,1.00,0.05
31170,Fire Resistance Totem VI,4587,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,0.05
31171,Frost Resistance Totem V,4589,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,0.05
31172,Frost Resistance Totem VI,4589,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,0.05
31173,Nature Resistance Totem V,4590,1,80,58,0,11,0,1,1.00,1.14,2000,1.00,0.05
31174,Nature Resistance Totem VI,4590,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,0.05
31175,Stoneskin Totem IX,4588,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,0.05
31176,Stoneskin Totem X,4588,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,0.05
31181,Healing Stream Totem VII,4587,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,0.05
31182,Healing Stream Totem VIII,4587,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,0.05
31185,Healing Stream Totem IX,4587,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,0.05
31186,Mana Spring Totem VI,4587,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,0.05
31189,Mana Spring Totem VII,4587,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,0.05
31190,Mana Spring Totem VIII,4587,1,80,58,0,11,0,1,1.00,1.00,2000,1.00,0.05
31227,Death Knight Warhorse,25280,1,1,35,0,6,0,1,1.00,1.14,2000,1.00,1.00
31239,Blue Dragonhawk,27525,1,1,35,0,1,0,1,1.00,1.14,2000,1.00,1.00
31245,Invisible Ooze Stalker,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31252,Bad Fish - Critter,5990,1,1,188,0,8,0,1,1.00,1.14,2000,1.00,1.00
31256,Bad Fish - Rabbits,4626,1,1,188,0,8,0,1,1.00,1.14,2000,1.00,1.00
31319,Big Blizzard Bear,27567,10,10,35,0,1,0,1,1.00,1.14,2000,1.00,1.00
31358,(Wrath Gate) Dummy,22712,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31400,Azure Front Channel Stalker,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31405,"Icecrown Bomber Beacon, Horde",25587,1,1,714,0,9,0,1,1.00,1.14,2000,1.00,1.00
31415,"WotLK City Attacks Ice Block Bunny, BUG TEST",21955,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31424,Gamon,5205,12,12,7,0,7,0,1,1.00,1.14,2000,1.00,1.00
31434,Orc Commoner,19181,1,60,29,0,7,0,1,1.00,1.14,2000,1.00,1.00
31437,Forsaken Refugee,27588,1,70,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
31467,Forsaken Refugee,27596,1,70,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
31521,Twilight Fissure (1),15294,1,1,14,0,10,0,1,1.00,1.00,5200,1.00,1.00
31572,Blighted Cockroach,23902,1,1,188,0,10,0,1,1.00,1.14,2000,1.00,1.00
31575,Giant Sewer Rat,27627,1,1,188,0,12,0,1,1.00,1.14,2000,1.00,1.00
31640,Portal to Stormwind,27653,1,1,35,0,10,0,1,1.00,1.00,2000,1.00,1.00
31643,Dalaran Well Teleport Bunny,21955,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31653,Invisible Stalker Tesla,1126,1,1,2102,0,10,0,1,1.00,1.14,2000,1.00,1.00
31664,Dragonflayer Sentinel (1),22295,1,1,1885,0,7,0,1,1.00,1.14,2000,1.00,0.94
31670,Forge Fire (1),19725,1,1,14,0,10,0,1,1.00,1.14,2000,1.00,1.25
31677,Proto-Drake Skyguard (1),6372,1,1,1885,0,2,1,1,1.00,1.14,2000,13.00,10.00
31682,Utgarde Duo Trigger (1),11686,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.25
31683,Wrath Gate Dummy,22712,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31684,Wrath Gate Dummy (Undercity),22712,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31685,Borean Marmot,1072,1,1,31,0,8,0,1,1.00,0.86,2000,1.00,0.20
31690,Infra-Green Flight Master,21955,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31696,Bronze Drake,25852,1,1,35,0,2,0,1,1.00,1.14,2000,1.00,5.95
31699,Black Polar Bear Mount,27659,10,10,35,0,1,0,1,1.00,1.14,2000,1.00,1.00
31700,Brown Polar Bear Mount,27660,10,10,35,0,1,0,1,1.00,1.14,2000,1.00,1.00
31709,Cosmetic Albino Snake,2955,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31710,Cosmetic Black Kingsnake,1206,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31711,Cosmetic Brown Snake,2957,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31712,Cosmetic Crimson Snake,6303,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31713,Cosmetic Green Water Snake,1986,1,1,188,0,12,0,1,1.00,1.14,2000,1.00,1.00
31714,Cosmetic Ribbon Snake,2954,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31719,Cosmetic Frenzy,17170,1,1,35,0,10,0,1,1.60,1.14,2000,1.00,1.00
31728,Cosmetic Cat Set 1/2,5585,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31729,Cosmetic Cat Set 2/2,5448,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31730,Cosmetic Frog,6296,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31732,Cosmetic Rat,1141,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31733,Cosmetic Cockroach,3233,1,1,35,0,10,0,1,0.40,1.14,2000,1.00,1.00
31735,Cosmetic Pig,27680,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31740,Cosmetic Turtle,27881,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31741,Cosmetic Rabbit,4626,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31742,Cosmetic Prairie Dog,1072,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31744,Cooking Loot Pinata,856,1,1,1620,0,8,0,1,1.00,1.14,2000,1.00,0.03
31745,Icecrown Bomber - Bindsight Bunny,21955,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31766,King of the Mountain Kill Credit,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31777,Cloak Dome Bunny,21955,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31795,Cosmetic Smolderweb Hatchling,27718,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31796,Cosmetic Worg Pup,27719,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31797,Ancient Sentinel,5747,1,1,14,0,9,0,2,1.00,1.14,2000,1.00,1.00
31801,Jumpbot Rocket Bunny,17200,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31817,See Inviso Bunny,21955,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31866,Slaves to Saronite Kill Credit Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31889,Grizzly Squirrel,134,1,1,31,0,8,0,1,1.00,0.86,2000,1.00,0.20
31890,Mountain Skunk,16633,1,1,31,0,8,0,1,1.00,0.86,2000,1.00,0.20
31897,Lightwell,27769,1,1,35,16777216,11,0,1,1.00,1.14,2000,1.00,1.00
31913,Invisible Stalker (Dispersion),28077,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
31925,Blizzard Elemental (2),8716,1,1,16,0,4,1,1,1.00,1.14,2000,7.50,6.50
31967,Dun Baldar North Warmaster (2),14797,1,1,35,0,7,1,1,1.00,1.14,2000,7.50,26.00
31974,Fjordune the Greater (2),12815,1,1,14,0,5,2,1,1.00,1.14,2000,7.50,32.50
31988,Frostwolf Reclaimer (2),12165,1,1,1214,0,7,1,1,1.00,1.14,2000,7.50,3.90
31995,Furis (2),2346,1,1,1215,0,3,0,1,1.00,1.14,2000,1.00,1.75
31997,Gahz'ranka Herald (2),11686,1,1,1334,0,10,0,1,1.00,1.14,2000,1.00,19.50
32047,Mulverick's War Rider (2),11012,1,1,35,0,1,1,1,1.00,1.14,2000,7.50,45.50
32054,Rezrelek (2),14072,1,1,37,0,7,2,1,1.00,1.14,2000,7.50,10.40
32076,Sergeant Durgen Stormpike (2),13383,1,1,35,3,7,1,1,1.00,1.14,2000,7.50,3.90
32079,Slidore's Gryphon (2),1148,1,1,35,0,1,1,1,1.00,1.14,2000,7.50,45.50
32084,Stabled Alterac Ram (2),13340,1,1,35,0,1,0,1,1.00,1.14,2000,1.00,1.69
32085,Stabled Frostwolf (2),10278,1,1,35,0,1,0,1,1.00,1.14,2000,1.00,1.33
32103,Stormpike Reclaimer (2),13274,1,1,1216,0,7,1,1,1.00,1.14,2000,7.50,3.90
32111,Tatterhide (2),13990,1,1,16,0,7,2,1,1.00,1.14,2000,7.50,15.60
32120,Ushalac the Gloomdweller (2),14064,1,1,37,0,7,2,1,1.00,1.14,2000,7.50,10.40
32142,Whitewhisker Tunnel Rat (2),371,1,1,26,0,7,0,1,1.00,1.14,2000,1.00,0.65
32200,Cave In Dummy,11686,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
32214,"Banner Bunny, Hanging, Horde",21955,1,1,1735,0,10,0,1,1.00,1.14,2000,1.00,1.00
32215,"Banner Bunny, Side, Horde",21955,1,1,1735,0,10,0,1,1.00,1.14,2000,1.00,1.00
32217,"Banner Bunny, Hanging, Alliance",21955,1,1,1732,0,10,0,1,1.00,1.14,2000,1.00,1.00
32221,"Banner Bunny, Side, Alliance",21955,1,1,1732,0,10,0,1,1.00,1.14,2000,1.00,1.00
32233,Trusty Copper Racer,27829,1,1,35,0,10,0,1,0.80,1.57,2000,1.00,1.00
32247,Zippy Copper Racer,27829,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
32248,Heavy Copper Racer,27829,1,1,35,0,10,0,1,0.80,1.57,2000,1.00,1.00
32249,Worg Pup,9563,1,1,35,0,12,0,1,1.00,1.14,2000,1.00,1.00
32256,Shield Visual Loc Bunny,21955,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
32258,Gold Beetle,15467,1,1,188,0,8,0,1,1.00,0.86,2000,1.00,0.20
32264,Aldur'thar Channel Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
32274,Alliance Bomber Pilot,28038,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
32282,Wintergrasp Ghost Rune,1126,1,1,35,0,10,0,1,1.20,1.00,2000,1.00,1.00
32298,"Cloak Dome Bunny, Large",21955,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
32307,Warsong Guard,24073,1,1,1979,0,7,1,1,1.00,1.14,2000,7.50,5.00
32317,Horde Bomber Pilot,28028,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
32344,Alliance Rescue Craft,26556,1,1,714,16777216,9,0,1,1.00,1.14,2000,1.00,1.00
32345,Grindgear Toy Gorilla,26524,1,1,35,0,10,0,1,1.00,0.71,2000,1.00,1.00
32347,Alumeth Summon Bunny,1126,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
32348,Horde Rescue Craft,26556,1,1,714,0,9,0,1,1.00,1.14,2000,1.00,1.00
32366,WGA Dummy,22712,1,1,35,0,10,0,1,1.00,1.14,2000,1.00,1.00
32389,Alliance Siege Vehicle,24240,1,1,1802,0,9,0,2,1.00,2.00,2000,1.00,14.00
32399,Bombardment Infantry,11686,1,1,35,0,7,0,1,1.00,1.14,2000,1.00,1.00
32428,Underbelly Rat,1141,1,1,31,0,8,0,1,1.00,0.71,2000,1.00,0.01
32450,Badluck,5556,1,1,2007,0,8,0,1,1.00,0.86,2000,1.00,0.01
32452,Valley of Lost Hope Vehicle,11686,1,1,35,0,7,0,1,1.00,1.14,2000,1.00,1.00
